MOF,uptake_ads,uptake_des,heat_ads,heat_des,LISD,LFSD,LISFS,Unit_cell_volume,Density,ASA_A2,ASA_m2_per_cm3,ASA_m2_per_g,NASA_A2,NASA_m2_per_cm3,NASA_m2_per_g,Number_of_channels,Channel_surface_area_A2,Number_of_pockets,AV_A3,AV_Volume_fraction,AV_cm3_per_g,NAV_A3,NAV_Volume_fraction,NAV_cm3_per_g,Channel_volume,Number_of_pockets.1,oms_value,Pocket_volume_A3,Pocket_surface_area_A2,No_of_Channel,Di,Df,Dif,H,Yb,Ir,K,V,Te,Mn,Co,Sr,Bi,Cd,Mg,P,Be,Cl,As,F,Pb,Pr,Mo,I,Er,Fe,Pu,Y,W,Gd,Sn,Se,Cs,B,Ge,C,Si,Ag,Pt,S,Th,Ca,Dy,Au,Rb,Zr,Ho,Br,Sc,Na,U,Pd,Nd,Ni,Np,N,Nb,Ru,Li,Lu,Zn,Hg,Hf,Sb,In,Eu,Ga,Tb,Tm,Sm,O,La,Cr,Ti,Ba,Rh,Ce,Cu,Al,Re
EBOXEA_clean,0.0650135309667,0.0589544415188,-29.87611,-29.99338,5.65897,4.44509,5.65897,6939.04,1.32843,584.423,842.225,633.999,0.0,0.0,0.0,2,284.637,0,231.764,0.0334,0.0251424,0.0,0.0,0.0,122.127,0,0,0.0,0.0,2,5.65897,4.44509,5.65897,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
QOFBIY_clean,0.1022263546194,0.0960146441141999,-39.08337,-40.89182,7.0357,3.82362,6.86288,8354.59,1.3363,734.334,878.96,657.756,0.0,0.0,0.0,4,184.949,0,377.627,0.0452,0.0338247,0.0,0.0,0.0,101.926,0,16,0.0,0.0,4,7.0357,3.82362,7.0357,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNOM_clean,0.151197345793,0.1449207946716,-40.01861,-48.08752,5.37871,4.13448,5.37871,3488.44,1.46727,442.3,1267.9,864.123,0.0,0.0,0.0,2,217.149,0,173.027,0.0496,0.0338043,0.0,0.0,0.0,86.5134,0,0,0.0,0.0,2,5.37871,4.13448,5.37871,32,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
UGUHEK_clean,0.0315216465602,0.0255445464859,-25.89247,-24.8017,4.77594,3.94165,4.77594,2693.44,1.75746,131.792,489.309,278.419,0.0700927,0.260235,0.148075,2,66.2738,4,24.241,0.009,0.00512104,0.0,0.0,0.0,8.61901,4,4,0.0,0.0,2,4.77594,3.94165,4.77594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
GABYUG_clean,0.16068115247,0.1544290187732,-46.2498,-40.25664,8.28187,3.58986,8.28187,9040.51,1.39429,1225.53,1355.6,972.25,0.0,0.0,0.0,1,1225.53,0,706.968,0.0782,0.0560858,0.0,0.0,0.0,706.968,0,0,0.0,0.0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,0,0,0,20,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
YUYLIP_clean,0.0983572204032,0.0921434242729,-40.94129,-41.42154,5.34391,4.03981,5.34391,5049.85,1.35436,450.496,892.098,658.686,0.0,0.0,0.0,1,450.496,0,129.276,0.0256,0.0189019,0.0,0.0,0.0,129.276,0,4,0.0,0.0,1,5.34391,4.03981,5.34391,96,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
HISJIE_clean,0.0554233613127,0.0492570713251,-40.24719,-37.80639,5.93967,5.18643,5.93967,6416.73,1.41351,344.044,536.166,379.315,0.0,0.0,0.0,2,174.381,0,173.252,0.027,0.0191014,0.0,0.0,0.0,85.9842,0,16,0.0,0.0,2,5.93967,5.18643,5.93967,152,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
IPIJEY_clean,0.0825291598212,0.0763837202901,-38.38953,-37.61093,5.47518,4.8102,5.45583,6058.5,1.3358,539.018,889.69,666.038,0.0,0.0,0.0,4,137.15,0,292.019,0.0482,0.0360834,0.0,0.0,0.0,78.7604,0,8,0.0,0.0,4,5.47518,4.79828,5.47518,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,16,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
VIQFIL_clean,0.0514096786735,0.0454105885262,-29.29649,-28.30762,7.69347,7.34066,7.69347,1406.33,2.72981,174.198,1238.67,453.756,0.0,0.0,0.0,1,174.198,0,171.854,0.1222,0.044765,0.0,0.0,0.0,171.854,0,0,0.0,0.0,1,7.69347,7.34066,7.69347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
OXEVOE_clean,0.0723957107916,0.0662185408461,-37.44333,-43.60837,6.12549,4.29075,6.1039,3844.44,1.32095,242.121,629.795,476.773,6.33159,16.4695,12.4679,2,119.998,8,96.1111,0.025,0.0189257,0.0,0.0,0.0,49.2089,8,0,0.0,0.851306,2,6.12549,4.29075,6.12549,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HADXIW_clean,0.0561438018643,0.0501144457511,-31.15963,-31.11481,4.54779,3.87681,4.54779,628.594,2.30119,41.2692,656.532,285.301,0.0,0.0,0.0,1,41.2692,0,8.6746,0.0138,0.0059969,0.0,0.0,0.0,8.6746,0,3,0.0,0.0,1,4.54779,3.87681,4.54779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
KEYMUY_clean,0.1445329245801,0.138374354456,-38.33536,-40.87452,6.37909,4.78802,6.37909,2728.43,1.20658,326.359,1196.14,991.351,0.0,0.0,0.0,2,168.298,0,179.531,0.0658,0.0545344,0.0,0.0,0.0,100.952,0,4,0.0,0.0,2,6.37909,4.78802,6.37909,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
TOLGOR_clean,0.1457811014122,0.1395641889197,-41.57106,-45.18651,5.96361,3.7381,5.96361,5239.47,1.17836,621.665,1186.5,1006.91,0.0,0.0,0.0,1,621.665,0,250.447,0.0478,0.0405647,0.0,0.0,0.0,250.447,0,4,0.0,0.0,1,5.96361,3.7381,5.96361,128,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
ULILEI_clean,0.0855071811697,0.0792409114768999,-49.8308,-43.93679,7.56433,6.09129,6.91903,6899.31,1.4654,578.743,838.841,572.433,0.0,0.0,0.0,4,146.802,0,367.044,0.0532,0.0363041,0.0,0.0,0.0,84.1716,0,8,0.0,0.0,4,7.56433,6.09129,7.56433,192,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
IFEPUG02_clean,0.0401140413659,0.0339524756794,-39.05355,-41.95125,7.03312,5.99915,7.03312,3678.03,1.58114,169.309,460.324,291.135,0.0,0.0,0.0,2,87.8063,0,113.283,0.0308,0.0194796,0.0,0.0,0.0,52.228,0,0,0.0,0.0,2,7.03312,5.99915,7.03312,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
LAZJIH_clean,0.2266176098526,0.2204220512285,-42.52119,-43.54708,5.46343,4.87649,5.46343,7836.56,1.06968,1257.85,1605.11,1500.55,0.0,0.0,0.0,2,637.614,0,567.367,0.0724,0.0676838,0.0,0.0,0.0,282.116,0,0,0.0,0.0,2,5.46343,4.87649,5.46343,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0
AXIPEE02_clean,0.0904364758881,0.08438042768,-34.77952,-34.38809,6.68014,3.8201,6.68014,19217.8,1.63435,2410.07,1254.08,767.329,0.0,0.0,0.0,2,1212.57,0,814.835,0.0424,0.025943,0.0,0.0,0.0,403.574,0,48,0.0,0.0,4,6.68014,3.8201,6.68014,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OWETIU_clean,0.0392233705586,0.0331735812237,-33.95152,-34.52154,6.91088,3.64513,6.91088,5085.79,3.31737,421.611,828.997,249.896,19.1722,37.6975,11.3637,1,421.611,2,210.552,0.0414,0.0124798,3.05147,0.0006,0.000180866,210.552,2,43,3.05147,9.7489,1,6.91088,3.64513,6.91088,78,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,54,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
FURQOZ01_ion_b,0.1068310012034,0.1007873584284999,-33.36216,-35.08397,9.27595,8.41833,9.27595,8798.61,1.37609,886.472,1007.51,732.155,0.0,0.0,0.0,3,295.081,0,1006.56,0.1144,0.0831338,0.0,0.0,0.0,337.867,0,18,0.0,0.0,3,9.27595,8.41833,9.27595,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
ncomms11831_ncomms11831-s3_clean,0.0618573928201,0.0556775429213,-42.60961,-44.48096,4.26969,3.73424,4.26969,1465.55,1.56068,43.3971,296.114,189.733,0.0,0.0,0.0,2,21.0348,0,5.276,0.0036,0.00230668,0.0,0.0,0.0,2.05178,0,0,0.0,0.0,2,4.26969,3.73424,4.26969,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
KUNLAH_clean,0.1690073024206,0.1628611213582,-41.46685,-42.2542,8.18059,6.95804,8.18059,15111.5,1.36208,2056.05,1360.59,998.905,0.0,0.0,0.0,1,2056.05,0,1580.66,0.1046,0.0767941,0.0,0.0,0.0,1580.66,0,16,0.0,0.0,1,8.18059,6.95804,8.18059,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,56,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0
FOHCIP_clean,0.0800374447682,0.0739671921679,-36.79555,-37.79729,4.82607,4.02811,4.82607,1930.9,1.87592,182.522,945.271,503.897,0.0,0.0,0.0,2,92.5849,0,43.2522,0.0224,0.0119408,0.0,0.0,0.0,21.2399,0,4,0.0,0.0,2,4.82607,4.02811,4.82607,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TORXAB_clean,0.0408408538636,0.0347576561388,-38.18525,-38.71584,5.30379,4.57413,5.30379,1650.56,1.88967,57.6593,349.333,184.865,0.0,0.0,0.0,1,57.6593,0,14.855,0.009,0.00476274,0.0,0.0,0.0,14.855,0,1,0.0,0.0,1,5.30379,4.57413,5.30379,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
YEVQOG_clean,0.074380772424,0.0683344670696999,-35.10423,-37.44123,6.22708,4.69244,6.22698,10003.2,1.60942,850.054,849.78,528.004,0.0,0.0,0.0,2,423.601,0,428.138,0.0428,0.0265934,0.0,0.0,0.0,218.07,0,48,0.0,0.0,2,6.22708,4.69244,6.22708,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEGMOK03_charged,0.1409990183651999,0.1348956535701,-37.32675,-43.7159,6.9842,4.76376,6.9842,3011.77,1.10372,348.168,1156.03,1047.39,0.0,0.0,0.0,1,348.168,0,215.643,0.0716,0.0648714,0.0,0.0,0.0,215.643,0,0,0.0,0.0,1,6.9842,4.76376,6.9842,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
HAHPOW_clean,0.0550329928921,0.0490510126179,-33.51348,-32.13702,9.6196,8.46967,9.6196,4927.37,1.47235,281.965,572.243,388.66,3.61022,7.32686,4.97631,1,281.965,8,410.943,0.0834,0.0566442,0.0,0.0,0.0,410.943,8,16,0.0,0.155702,1,9.6196,8.46967,9.6196,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FURQUF_ion_b,0.1057497618979,0.099699206795,-39.1273,-36.18089,8.8033,7.97243,8.8033,8563.43,1.41389,849.42,991.915,701.552,0.0,0.0,0.0,3,283.075,0,888.884,0.1038,0.0734147,0.0,0.0,0.0,296.295,0,18,0.0,0.0,3,8.8033,7.97243,8.8033,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
HOZBUV_clean,0.0952676277952,0.0892422021812,-35.43816,-36.58615,7.96467,7.29175,7.96467,1510.6,1.47122,156.143,1033.65,702.579,0.0,0.0,0.0,1,156.143,0,177.345,0.1174,0.0797976,0.0,0.0,0.0,177.345,0,0,0.0,0.0,1,7.96467,7.29175,7.96467,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
VOXVAH_clean,0.2169217804571999,0.2108148913745,-34.1439,-48.67727,5.83342,5.22141,5.83342,4668.05,1.32162,610.293,1307.38,989.227,0.0,0.0,0.0,3,365.65,0,216.598,0.0464,0.0351084,0.0,0.0,0.0,129.772,0,0,0.0,0.0,3,5.83342,5.22141,5.83342,24,0,0,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
KESGAS_clean,0.1404769507476,0.1343215885749999,-45.4058,-43.69018,5.3575,4.94993,5.35104,2760.55,1.12689,257.036,931.102,826.258,0.0,0.0,0.0,2,129.044,0,135.267,0.049,0.0434825,0.0,0.0,0.0,60.18,0,4,0.0,0.0,2,5.3575,4.94822,5.3575,60,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
VAGBOX_clean,0.040464361326,0.0343737504263,-40.09479,-40.65642,5.1862,3.67554,5.1862,8927.8,1.96889,373.714,418.596,212.605,0.0,0.0,0.0,4,92.597,0,130.346,0.0146,0.00741535,0.0,0.0,0.0,30.3545,0,8,0.0,0.0,4,5.1862,3.67554,5.1862,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,8,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,24,0,0
HAHPIQ_charged,0.0511656233594,0.0451788017674,-34.05786,-33.04792,9.53782,8.62412,9.53782,4942.53,1.59282,276.275,558.976,350.934,0.0,0.0,0.0,1,276.275,0,365.747,0.074,0.0464585,0.0,0.0,0.0,365.747,0,16,0.0,0.0,1,9.53782,8.62412,9.53782,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
OBIBOT_clean,0.1525726420808,0.1464887519177,-36.08829,-44.26919,6.45888,4.70593,6.45888,10640.5,1.21046,1364.55,1282.41,1059.44,0.0,0.0,0.0,3,371.195,0,666.097,0.0626,0.0517157,0.0,0.0,0.0,178.761,0,10,0.0,0.0,3,6.45888,4.70593,6.45888,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,18,0,0,0,0,0
COWMEH_clean,0.2342654446063,0.2281558608219999,-43.8617,-40.01254,6.89032,5.43932,6.89032,2048.56,1.20645,390.627,1906.83,1580.54,0.0,0.0,0.0,1,390.627,0,292.125,0.1426,0.118198,0.0,0.0,0.0,292.125,0,0,0.0,0.0,1,6.89032,5.43932,6.89032,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0
ABETAE_clean,0.0690096912013,0.0629316180613,-41.26409,-39.32062,5.61062,4.42278,5.61062,2819.02,3.69928,412.838,1464.47,395.88,0.0,0.0,0.0,2,208.208,0,150.536,0.0534,0.0144353,0.0,0.0,0.0,75.5498,0,20,0.0,0.0,2,5.61062,4.42278,5.61062,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
QUDJOP_clean,0.2071248156638,0.2010542200415999,-40.38634,-39.23749,5.71653,4.31364,5.71653,2088.3,1.05792,324.36,1553.23,1468.19,0.0,0.0,0.0,1,324.36,0,145.345,0.0696,0.0657896,0.0,0.0,0.0,145.345,0,4,0.0,0.0,1,5.71653,4.31364,5.71653,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
MUSSIE_clean,0.141548109696,0.135477577156,-40.72597,-39.10476,8.74352,7.39036,8.74352,3741.82,1.23265,245.308,655.584,531.849,131.282,350.85,284.63,1,245.308,4,287.372,0.0768,0.0623047,22.4509,0.006,0.00486756,287.372,4,0,5.23855,32.2413,1,8.74352,7.39036,8.74352,34,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0
FUVDEH09_clean,0.0349099919821,0.0288534427618,-39.37416,-38.90415,7.0294,5.84289,7.0294,3665.95,1.58635,166.836,455.096,286.883,0.0,0.0,0.0,2,85.1153,0,105.579,0.0288,0.0181549,0.0,0.0,0.0,48.3905,0,0,0.0,0.0,2,7.0294,5.84289,7.0294,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
QADBII_clean,0.0745135527511,0.0683723300382,-47.26717,-42.18878,4.96199,4.20033,4.96199,2421.41,1.42586,99.7356,411.891,288.872,0.0,0.0,0.0,2,48.7474,0,26.1512,0.0108,0.00757437,0.0,0.0,0.0,11.6228,0,0,0.0,0.0,2,4.96199,4.20033,4.96199,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
AWASOI_clean,0.0474421309626,0.0414439128154,-37.03896,-34.27302,5.18379,3.58975,5.18379,10707.2,2.36169,804.561,751.421,318.171,0.0,0.0,0.0,4,268.362,0,139.193,0.013,0.00550454,0.0,0.0,0.0,68.526,0,0,0.0,0.0,0,0.0,0.0,0.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,48,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,48,0,0
UKOLOV_clean,0.1028749899728,0.0968933915477,-34.5034,-34.7558,5.67654,3.52297,5.67654,11131.4,1.76596,1159.0,1041.2,589.591,53.6635,48.2091,27.2991,1,1159.0,8,307.226,0.0276,0.0156289,2.22628,0.0002,0.000113253,307.226,8,0,0.0,7.69437,0,0.0,0.0,0.0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,64,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
QOYLOG_clean,0.1211670210516,0.115082326578,-39.85873,-45.76151,5.57945,4.52271,5.57945,1595.37,1.48289,144.662,906.764,611.484,0.0,0.0,0.0,2,72.7039,0,66.6863,0.0418,0.0281882,0.0,0.0,0.0,30.9501,0,4,0.0,0.0,2,5.57945,4.52271,5.57945,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
VOZVEN01_clean,0.1044692521159,0.0984435860649,-38.94193,-38.90863,8.98049,5.17987,8.98049,15090.6,1.89729,2278.74,1510.04,795.891,0.0,0.0,0.0,2,1138.82,0,1777.67,0.1178,0.0620885,0.0,0.0,0.0,848.092,0,0,0.0,0.0,2,8.98049,5.17987,8.98049,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
